year,district,household,pop,sex_ratio,district_area,density,in,out,family_pop,social_rate,growth,g_ave,g_rate,marry_rate
105,三重,148541,388386,0.974911013932675,16.317,23814,1116,1108,2.61467204340889,8,195,388483.5,0.000501951820348,6.89550440910752
105,中和,163074,414356,0.953330064866496,20.144,20565,1309,1415,2.54090780872487,-106,-90,414311,-0.000217228120904,6.9
105,中山,99113,231286,0.875236141628222,13.6821,16901,12845,13872,2.33355866536176,-1027,-39,231266.5,-0.000168636616198,7.16
105,中正,65275,162549,0.914728956109972,7.6071,21086,9774,12345,2.49021830716201,-2571,-2146,161476,-0.013289900666353,5.87
105,五股,29996,82983,1.01748030730332,34.8632,2413,332,269,2.766468862515,63,1151,83558.5,0.013774780542973,7.08740130614102
105,信義,89499,229139,0.919408611157648,11.2077,20327,9814,11977,2.56024089654633,-2163,-1316,228481,-0.005759778712453,7.08
105,內湖,106574,287726,0.918684982662043,31.5787,9112,12154,13698,2.69977668099161,-1544,7,287729.5,2.43284056726891E-05,7.02
105,八里,14035,37711,0.995607768428851,39.4933,966,146,103,2.68692554328465,43,456,37939,0.012019294130051,6.46054453161052
105,北投,95724,257922,0.933491757685705,56.8216,4529,10229,11682,2.69443399774351,-1453,-552,257646,-0.002142474558115,6.51
105,南港,46452,122296,0.954765596278951,21.8424,5609,6327,6746,2.63273917161801,-419,220,122406,0.001797297518096,7.31
105,土城,85921,238646,0.979594037477292,29.5578,8069,635,726,2.77750491730776,-91,-146,238573,-0.000611972016951,7.25477417367452
105,坪林,2496,6503,1.26034063260341,170.835,38,25,22,2.60536858974359,3,35,6520.5,0.005367686527107,4.75898065704636
105,士林,106295,290682,0.934732834589068,62.3682,4649,11394,13320,2.73467237405334,-1926,-743,290310.5,-0.002559328718734,6.92
105,大同,51522,131029,0.954868933414892,5.6815,22894,6322,7674,2.54316602616358,-1352,-958,130550,-0.0073381846036,6.79
105,大安,120378,312909,0.878915796489669,11.3614,27418,16277,18658,2.59938693116682,-2381,-1403,312207.5,-0.004493806202606,5.8
105,平溪,2351,4872,1.23588802202845,71.3382,67,12,33,2.07230965546576,-21,-94,4825,-0.019481865284974,4.14421881475342
105,文山,104436,275433,0.9268864294609,31.509,8735,11921,13073,2.6373376996438,-1152,-202,275332,-0.000733659727166,6.16
105,新店,123906,300283,0.935436674186271,120.2255,2505,977,1131,2.4234742466063,-154,885,300725.5,0.002942883127636,5.00288628054647
105,新莊,149167,413443,0.960160816980604,19.7383,20982,1098,1160,2.77167872250565,-62,713,413799.5,0.001723056697749,6.99058132775118
105,松山,80250,209689,0.891646368967073,9.2878,22430,10732,12756,2.61294704049844,-2024,-1363,209007.5,-0.006521297082641,5.99
105,板橋,205664,554008,0.957874499936388,23.1373,23870,1372,1712,2.6937529173798,-340,-1723,553146.5,-0.00311490717197,6.79246033288117
105,林口,39211,100554,0.959047693266833,54.1519,1906,535,317,2.56443344979725,218,2665,101886.5,0.026156556560486,6.77902824103867
105,樹林,65445,184329,0.998948087579842,33.1288,5566,607,687,2.8165482466193,-80,71,184364.5,0.000385106677262,6.49398208051561
105,永和,90684,225353,0.906588153675643,5.7138,39203,734,845,2.48503594900975,-111,-1354,224676,-0.006026455874237,6.15031330105383
105,汐止,85046,196150,0.957272291849605,71.2354,2776,711,648,2.30639889001246,63,1599,196949.5,0.008118832492593,6.31321788728138
